stock_id
0053
0055
0056
0057
0061
2449
1301
1303
1304
1305
1307
1308
1309
1310
1312
1313
1314
1315
1316
1319
1321
1323
1256
1104
1108
1109
1110
1201
1203
1210
1213
1215
1216
1217
1324
1218
1220
1225
1227
1229
1231
1232
1233
1234
1235
1236
1219
1103
1325
1444
1445
1446
1447
1449
1451
1452
1454
1455
1457
1459
1460
1463
1464
1465
1466
1467
1468
1470
1471
1442
1441
1440
1337
1338
1339
1340
1341
1342
1402
1409
1410
1413
1326
1414
1417
1418
1419
1423
1434
1435
1436
1437
1438
1416
1102
1101
2450
3563
3576
3583
3588
3591
3592
3593
3528
3530
3532
3533
3535
3543
3545
3550
3596
3653
3661
3665
3673
3679
3686
3652
3605
3607
3617
3622
3645
3356
3376
3380
3406
3413
3416
3346
3338
3296
3305
3308
3311
3321
3312
3419
3494
3501
3504
3515
3518
3481
3432
3437
3443
3447
3454
4540
4545
4551
4552
4555
4557
4532
4426
4438
4439
4560
4440
4526
4441
4414
4720
4722
4736
4737
4739
4564
4566
4569
4571
4572
4576
4562
4581
4583
4588
4104
4106
4108
4119
3717
3716
3715
3694
3701
3702
3703
3704
3705
3706
3712
3714
4190
4306
4133
