stock_id
3561
3315
2499
5305
3514
5259
4984
6289
6145
3383
3579
3536
2448
3519
2325
3698
2311
1613
6288
1902
2841
3682
1701
4144
1724
4725
4141
1704
6452
0054
0058
0059
1592
2856
2888
2823
2936
6120
2809
1469
4952
4999
5007
4976
6412
6239
6409
6243
5203
6405
6257
4956
4958
6285
4989
4968
6278
6277
6269
6271
4977
6283
6282
6281
4960
4961
4994
4967
6442
6414
4807
4771
4770
6504
4904
4912
4906
6491
6477
4766
6525
6526
6531
6533
4755
6505
4764
4763
6515
6426
4938
6438
4935
4934
4942
6415
6416
4949
4943
4919
4916
6464
4915
6472
6443
6446
4930
6449
4927
6451
6456
6215
6108
6112
6115
6116
6117
5434
5388
6133
6136
6139
6141
6142
6128
5525
5522
5871
5521
5880
5519
5876
5515
5533
5607
5608
5531
5538
5534
5546
5484
5471
5469
5906
5907
6005
6024
6213
6214
6209
6216
5244
5243
5258
6197
6201
6202
6205
6206
5222
6230
5215
6235
6226
5234
6224
6225
5225
6196
6164
5292
6166
6168
5288
6152
6153
6155
5269
6189
6191
6192
5285
6176
5284
6177
5283
6183
6184
0050
7799
8011
8016
8070
8072
8081
8021
8028
8033
8039
8045
