date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2023-07-17,9955,261864,6103462,23.3,23.55,23.2,23.3,-0.2,185
2023-07-18,9955,315893,7329453,23.3,23.4,23.0,23.1,-0.2,245
2023-07-19,9955,1302254,31368239,23.8,24.75,23.4,23.4,0.3,924
2023-07-20,9955,703298,16911188,23.5,24.35,23.5,24.3,0.9,494
2023-07-21,9955,319521,7606181,24.0,24.25,23.65,23.8,-0.5,309
2023-07-24,9955,350281,8179381,23.8,23.8,23.2,23.25,-0.55,266
2023-07-25,9955,205374,4790127,23.3,23.45,23.2,23.35,0.1,170
2023-07-26,9955,1663466,40352603,23.45,24.7,23.45,24.25,0.9,1030
2023-07-27,9955,2273191,56243580,24.65,25.2,24.1,25.0,0.75,1468
2023-07-28,9955,1013693,24259046,24.3,24.5,23.7,24.05,-0.95,756
2023-07-31,9955,440633,10570874,24.1,24.25,23.8,23.85,-0.2,308
2023-08-01,9955,1614469,39890496,24.0,25.15,24.0,24.9,1.05,996
2023-08-02,9955,12254520,326379632,25.7,27.25,25.7,27.25,2.35,6879
2023-08-04,9955,1975101,48507595,24.55,25.4,24.55,24.55,-2.7,1295
2023-08-07,9955,2600391,59862772,23.75,23.75,22.55,22.95,-1.6,1949
2023-08-08,9955,730456,16836119,23.05,23.3,22.95,22.95,0.0,511
2023-08-09,9955,623866,14132072,22.8,22.8,22.55,22.55,-0.4,507
2023-08-10,9955,1085079,24888127,23.05,23.35,22.55,22.75,0.2,751
2023-08-11,9955,520855,11668728,22.7,23.0,22.25,22.25,-0.5,439
2023-08-14,9955,511446,11167326,22.6,22.6,21.45,21.6,-0.65,437
2023-08-15,9955,189302,4102934,21.65,21.8,21.55,21.7,0.1,178
2023-08-16,9955,211674,4627862,21.8,22.05,21.55,21.85,0.15,162
2023-08-17,9955,274312,6063869,22.2,22.3,21.8,22.2,0.35,205
2023-08-18,9955,298686,6554214,22.15,22.2,21.7,21.8,-0.4,268
2023-08-21,9955,218528,4835988,22.2,22.35,21.8,22.05,0.25,157
2023-08-22,9955,170632,3734787,22.0,22.0,21.8,21.85,-0.2,164
2023-08-23,9955,143404,3146311,21.85,22.05,21.85,21.9,0.05,126
2023-08-24,9955,259386,5747989,22.4,22.4,22.0,22.15,0.25,199
2023-08-25,9955,206355,4541516,22.3,22.3,21.85,21.85,-0.3,198
2023-08-28,9955,241564,5221183,21.85,22.2,21.5,21.5,-0.35,205
2023-08-29,9955,178369,3900054,21.7,22.05,21.55,21.95,0.45,149
2023-08-30,9955,344185,7651163,22.2,22.35,21.95,22.3,0.35,211
2023-08-31,9955,219071,4896634,22.35,22.5,22.2,22.4,0.1,174
2023-09-01,9955,362214,8147084,22.5,22.95,22.3,22.4,0.0,228
2023-09-04,9955,165934,3738991,22.8,22.8,22.45,22.6,0.2,121
2023-09-05,9955,184139,4171893,22.6,22.85,22.55,22.55,-0.05,179
2023-09-06,9955,216632,4817731,22.5,22.5,22.1,22.2,-0.35,185
2023-09-07,9955,190627,4205460,22.15,22.2,21.85,21.9,-0.3,171
2023-09-08,9955,113150,2479780,22.1,22.1,21.8,21.8,-0.1,115
2023-09-11,9955,155388,3374750,21.8,21.85,21.6,21.7,-0.1,154
2023-09-12,9955,101913,2208814,21.8,21.8,21.6,21.65,-0.05,183
2023-09-13,9955,214090,4632602,21.65,21.8,21.5,21.7,0.05,157
2023-09-14,9955,156243,3421205,21.7,22.0,21.7,22.0,0.3,132
2023-09-15,9955,137868,3036815,22.1,22.3,21.9,22.0,0.0,110
2023-09-18,9955,466115,10500255,22.15,22.95,22.15,22.2,0.2,328
2023-09-19,9955,143740,3188360,22.3,22.5,22.0,22.05,-0.15,161
2023-09-20,9955,98198,2161944,22.05,22.2,21.9,21.9,-0.15,90
2023-09-21,9955,114388,2503199,22.05,22.1,21.8,21.8,-0.1,129
2023-09-22,9955,89655,1967496,21.95,22.1,21.85,21.85,0.05,95
2023-09-25,9955,74414,1628346,22.05,22.05,21.8,21.85,0.0,64
2023-09-26,9955,67614,1472482,21.85,21.85,21.7,21.7,-0.15,76
2023-09-27,9955,69963,1515643,21.7,21.75,21.6,21.65,-0.05,73
2023-09-28,9955,233615,4997048,21.4,21.7,21.15,21.5,-0.15,240
2023-10-02,9955,140469,3015037,21.4,21.65,21.35,21.5,0.0,154
2023-10-03,9955,173709,3715368,21.4,21.55,21.25,21.35,-0.15,156
2023-10-04,9955,257952,5409783,21.2,21.2,20.8,20.95,-0.4,271
2023-10-05,9955,131016,2756641,20.95,21.15,20.95,21.05,0.1,120
2023-10-06,9955,136247,2866237,21.05,21.2,20.9,20.95,-0.1,281
2023-10-11,9955,1681707,38679261,23.0,23.0,23.0,23.0,2.05,698
2023-10-12,9955,2772413,64895918,23.5,24.3,23.0,23.15,0.15,1845
2023-10-13,9955,653378,14928382,23.3,23.35,22.6,22.85,-0.3,567
2023-10-16,9955,5484408,136359300,25.05,25.1,24.3,24.8,1.95,2863
2023-10-17,9955,3629842,89652307,24.4,25.5,23.5,25.4,0.6,2293
2023-10-18,9955,11245293,298299548,26.0,27.5,24.95,26.15,0.75,6492
2023-10-19,9955,7567815,203908017,27.2,27.9,26.15,26.5,0.35,4615
2023-10-20,9955,16554095,462848658,26.75,28.95,26.75,28.05,1.55,9411
2023-10-23,9955,8326952,232523996,28.45,28.75,27.25,28.05,0.0,4656
2023-10-24,9955,4219837,113788306,27.5,27.75,26.15,26.15,-1.9,2759
2023-10-25,9955,2701780,70347479,25.25,26.6,25.25,26.3,0.15,1597
2023-10-26,9955,6389491,174010122,27.3,28.25,26.45,26.45,0.15,3896
2023-10-27,9955,1544678,40622294,26.45,26.65,26.05,26.1,-0.35,1119
2023-10-30,9955,3928114,106804619,27.5,27.65,26.7,27.1,1.0,2418
2023-10-31,9955,2351492,62396826,27.0,27.15,25.8,26.1,-1.0,1550
2023-11-01,9955,1447216,36849891,25.2,26.05,25.2,25.25,-0.85,996
2023-11-02,9955,1111805,28022917,25.3,25.45,25.0,25.25,0.0,701
2023-11-03,9955,1620475,40134870,25.0,25.3,24.25,24.95,-0.3,1120
