date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2023-07-17,6515,2534880,2157804498,903.0,909.0,814.0,825.0,-78.0,4059
2023-07-18,6515,1180672,978601362,851.0,851.0,815.0,821.0,-4.0,2883
2023-07-19,6515,1151237,964663984,836.0,860.0,821.0,829.0,8.0,1630
2023-07-20,6515,1013661,828259882,830.0,833.0,807.0,813.0,-16.0,1796
2023-07-21,6515,1166365,935772056,794.0,818.0,785.0,817.0,4.0,1763
2023-07-24,6515,1157579,958321588,825.0,845.0,815.0,822.0,5.0,1540
2023-07-25,6515,2058132,1757549304,839.0,881.0,833.0,840.0,18.0,2756
2023-07-26,6515,1756360,1448158753,856.0,865.0,798.0,801.0,-39.0,4016
2023-07-27,6515,847209,679908927,809.0,818.0,793.0,800.0,-1.0,1433
2023-07-28,6515,763658,616537498,806.0,822.0,785.0,816.0,16.0,1192
2023-07-31,6515,1727402,1392965042,837.0,853.0,780.0,782.0,-34.0,2786
2023-08-01,6515,1140689,869039247,786.0,790.0,746.0,756.0,-26.0,2332
2023-08-02,6515,1144417,835288856,765.0,768.0,710.0,720.0,-36.0,2402
2023-08-04,6515,1787997,1241774010,716.0,724.0,671.0,689.0,-31.0,3331
2023-08-07,6515,1684253,1138424638,686.0,691.0,669.0,674.0,-15.0,2354
2023-08-08,6515,1695306,1108921424,674.0,678.0,644.0,647.0,-27.0,2848
2023-08-09,6515,1049866,670251082,639.0,650.0,627.0,638.0,-9.0,1769
2023-08-10,6515,1368801,834837199,641.0,641.0,593.0,599.0,-39.0,2460
2023-08-11,6515,701152,425447092,603.0,615.0,599.0,603.0,4.0,1116
2023-08-14,6515,509986,300407103,600.0,600.0,581.0,586.0,-17.0,1351
2023-08-15,6515,561095,331050506,605.0,605.0,582.0,583.0,-3.0,1024
2023-08-16,6515,615905,357540492,583.0,588.0,571.0,587.0,4.0,891
2023-08-17,6515,1581579,959633520,581.0,620.0,578.0,606.0,19.0,2014
2023-08-18,6515,780697,470893612,601.0,616.0,592.0,595.0,-11.0,1163
