date,stock_id,type,value,origin_name
2024-03-31,2855,TAX,115738000.0,所得稅費用（利益）
2024-03-31,2855,EPS,1.19,基本每股盈餘（元）
2024-03-31,2855,Income,3998116000.0,收益
2024-03-31,2855,Expense,2405392000.0,支出及費用
2024-03-31,2855,OperatingIncome,1592724000.0,營業利益
2024-03-31,2855,TotalNonbusinessIncome,251472000.0,營業外損益
2024-03-31,2855,PreTaxIncome,1844196000.0,稅前淨利（淨損）
2024-03-31,2855,IncomeFromContinuingOperations,1728458000.0,繼續營業單位本期淨利（淨損）
2024-03-31,2855,IncomeAfterTaxes,1728458000.0,本期淨利（淨損）
2024-03-31,2855,OtherComprehensiveIncomeAfterTaxThePeriod,171688000.0,本期其他綜合損益（稅後淨額）
2024-03-31,2855,TotalConsolidatedProfitForThePeriod,1900146000.0,本期綜合損益總額
2024-03-31,2855,NoncontrollingInterests,2805000.0,淨利（損）歸屬於非控制權益
2024-03-31,2855,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,3691000.0,綜合損益總額歸屬於非控制權益
2024-03-31,2855,EquityAttributableToOwnersOfParent,1725653000.0,淨利（損）歸屬於母公司業主
2024-06-30,2855,TAX,149931000.0,所得稅費用（利益）
2024-06-30,2855,Income,3600361000.0,收益
2024-06-30,2855,Expense,2394057000.0,支出及費用
2024-06-30,2855,OperatingIncome,1206304000.0,營業利益
2024-06-30,2855,TotalNonbusinessIncome,290653000.0,營業外損益
2024-06-30,2855,PreTaxIncome,1496957000.0,稅前淨利（淨損）
2024-06-30,2855,IncomeFromContinuingOperations,1347026000.0,繼續營業單位本期淨利（淨損）
2024-06-30,2855,IncomeAfterTaxes,1347026000.0,本期淨利（淨損）
2024-06-30,2855,OtherComprehensiveIncomeAfterTaxThePeriod,322402000.0,本期其他綜合損益（稅後淨額）
2024-06-30,2855,TotalConsolidatedProfitForThePeriod,1669428000.0,本期綜合損益總額
2024-06-30,2855,NoncontrollingInterests,3035000.0,淨利（損）歸屬於非控制權益
2024-06-30,2855,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,7050000.0,綜合損益總額歸屬於非控制權益
2024-06-30,2855,EquityAttributableToOwnersOfParent,1343991000.0,淨利（損）歸屬於母公司業主
2024-06-30,2855,EPS,0.92,基本每股盈餘（元）
2024-09-30,2855,TAX,119194000.0,所得稅費用（利益）
2024-09-30,2855,Income,2660682000.0,收益
2024-09-30,2855,Expense,2320875000.0,支出及費用
2024-09-30,2855,OperatingIncome,339807000.0,營業利益
2024-09-30,2855,TotalNonbusinessIncome,323038000.0,營業外損益
2024-09-30,2855,PreTaxIncome,662845000.0,稅前淨利（淨損）
2024-09-30,2855,IncomeFromContinuingOperations,543651000.0,繼續營業單位本期淨利（淨損）
2024-09-30,2855,IncomeAfterTaxes,543651000.0,本期淨利（淨損）
2024-09-30,2855,OtherComprehensiveIncomeAfterTaxThePeriod,144626000.0,本期其他綜合損益（稅後淨額）
2024-09-30,2855,TotalConsolidatedProfitForThePeriod,688277000.0,本期綜合損益總額
2024-09-30,2855,NoncontrollingInterests,3886000.0,淨利（損）歸屬於非控制權益
2024-09-30,2855,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,2817000.0,綜合損益總額歸屬於非控制權益
2024-09-30,2855,EquityAttributableToOwnersOfParent,539765000.0,淨利（損）歸屬於母公司業主
2024-09-30,2855,EPS,0.37,基本每股盈餘（元）
2024-12-31,2855,TAX,157871000.0,所得稅費用（利益）
2024-12-31,2855,EPS,0.52,基本每股盈餘（元）
2024-12-31,2855,Income,2770822000.0,收益
2024-12-31,2855,Expense,2248219000.0,支出及費用
2024-12-31,2855,OperatingIncome,522603000.0,營業利益
2024-12-31,2855,TotalNonbusinessIncome,402925000.0,營業外損益
2024-12-31,2855,PreTaxIncome,925528000.0,稅前淨利（淨損）
2024-12-31,2855,IncomeFromContinuingOperations,767657000.0,繼續營業單位本期淨利（淨損）
2024-12-31,2855,IncomeAfterTaxes,767657000.0,本期淨利（淨損）
2024-12-31,2855,OtherComprehensiveIncomeAfterTaxThePeriod,155302000.0,本期其他綜合損益（稅後淨額）
2024-12-31,2855,TotalConsolidatedProfitForThePeriod,922959000.0,本期綜合損益總額
2024-12-31,2855,NoncontrollingInterests,4012000.0,淨利（損）歸屬於非控制權益
2024-12-31,2855,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,6142000.0,綜合損益總額歸屬於非控制權益
2024-12-31,2855,EquityAttributableToOwnersOfParent,763645000.0,淨利（損）歸屬於母公司業主
2025-03-31,2855,TAX,113379000.0,所得稅費用（利益）
2025-03-31,2855,EPS,-0.05,基本每股盈餘（元）
2025-03-31,2855,Income,1728323000.0,收益
2025-03-31,2855,Expense,1991190000.0,支出及費用
2025-03-31,2855,OperatingIncome,-262867000.0,營業利益
2025-03-31,2855,TotalNonbusinessIncome,313364000.0,營業外損益
2025-03-31,2855,PreTaxIncome,50497000.0,稅前淨利（淨損）
2025-03-31,2855,IncomeFromContinuingOperations,-62882000.0,繼續營業單位本期淨利（淨損）
2025-03-31,2855,IncomeAfterTaxes,-62882000.0,本期淨利（淨損）
2025-03-31,2855,OtherComprehensiveIncomeAfterTaxThePeriod,98673000.0,本期其他綜合損益（稅後淨額）
2025-03-31,2855,TotalConsolidatedProfitForThePeriod,35791000.0,本期綜合損益總額
2025-03-31,2855,NoncontrollingInterests,4355000.0,淨利（損）歸屬於非控制權益
2025-03-31,2855,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,6379000.0,綜合損益總額歸屬於非控制權益
2025-03-31,2855,EquityAttributableToOwnersOfParent,-67237000.0,淨利（損）歸屬於母公司業主
2025-06-30,2855,EPS,0.38,基本每股盈餘（元）
2025-06-30,2855,TAX,108430000.0,所得稅費用（利益）
2025-06-30,2855,Expense,2046943000.0,支出及費用
2025-06-30,2855,Income,2311393000.0,收益
2025-06-30,2855,OtherComprehensiveIncomeAfterTaxThePeriod,-197626000.0,本期其他綜合損益（稅後淨額）
2025-06-30,2855,IncomeAfterTaxes,593340000.0,本期淨利（淨損）
2025-06-30,2855,TotalConsolidatedProfitForThePeriod,395714000.0,本期綜合損益總額
2025-06-30,2855,EquityAttributableToOwnersOfParent,587786000.0,淨利（損）歸屬於母公司業主
2025-06-30,2855,NoncontrollingInterests,5554000.0,淨利（損）歸屬於非控制權益
2025-06-30,2855,OperatingIncome,264450000.0,營業利益
2025-06-30,2855,TotalNonbusinessIncome,437320000.0,營業外損益
2025-06-30,2855,PreTaxIncome,701770000.0,稅前淨利（淨損）
2025-06-30,2855,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,5372000.0,綜合損益總額歸屬於非控制權益
2025-06-30,2855,IncomeFromContinuingOperations,593340000.0,繼續營業單位本期淨利（淨損）
