date,stock_id,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance
2025-07-07,3711,461,0,1105607,47,3866,3452, ,0,113,0,1105607,4,46,155
2025-07-08,3711,75,0,1105607,31,3910,3866, ,1,17,0,1105607,8,37,46
2025-07-09,3711,41,0,1105607,237,3714,3910, ,0,3,0,1105607,33,67,37
2025-07-10,3711,70,0,1105607,252,3532,3714, ,3,12,0,1105607,36,91,67
2025-07-11,3711,83,1,1105607,36,3578,3532, ,0,6,0,1105607,6,91,91
2025-07-14,3711,30,0,1105607,55,3553,3578, ,1,11,0,1105607,22,102,91
2025-07-15,3711,183,0,1105607,120,3616,3553, ,0,16,0,1105607,18,104,102
2025-07-16,3711,46,0,1105607,257,3405,3616, ,6,1,0,1105607,21,124,104
2025-07-17,3711,65,1,1105607,54,3415,3405, ,1,1,0,1105607,11,134,124
2025-07-18,3711,45,0,1105607,93,3367,3415, ,3,3,0,1105607,23,154,134
2025-07-21,3711,93,0,1105607,24,3436,3367, ,1,22,0,1105607,3,135,154
2025-07-22,3711,75,2,1105607,115,3396,3438, ,7,15,1,1105607,33,152,135
2025-07-23,3711,44,0,1105607,62,3378,3396, ,3,1,0,1105607,19,170,152
2025-07-24,3711,21,0,1105543,85,3314,3378, ,1,4,0,1105543,20,186,170
2025-07-25,3711,106,3,1105543,12,3405,3314, ,1,10,0,1105543,1,177,186
2025-07-28,3711,40,0,1105543,110,3335,3405, ,0,1,0,1105543,22,198,177
2025-07-29,3711,32,0,1105543,29,3338,3335, ,0,13,0,1105543,13,198,198
2025-07-30,3711,185,0,1105543,69,3454,3338, ,0,43,0,1105543,2,157,198
2025-07-31,3711,118,0,1105543,87,3485,3454, ,2,7,0,1105543,215,365,157
2025-08-01,3711,442,1,1105543,65,3861,3485, ,32,182,0,1105543,60,243,365
2025-08-04,3711,539,7,1105543,28,4365,3861, ,4,53,0,1105543,16,206,243
2025-08-05,3711,394,0,1105543,46,4713,4365, ,1,34,0,1105543,0,172,206
2025-08-06,3711,258,0,1105543,88,4883,4713, ,1,4,0,1105543,39,207,172
2025-08-07,3711,162,4,1105543,361,4680,4883, ,1,18,0,1105543,12,201,207
2025-08-08,3711,349,0,1105543,280,4749,4680, ,2,8,2,1105543,39,230,201
2025-08-11,3711,253,1,1105543,418,4583,4749, ,5,1,0,1105543,20,249,230
2025-08-12,3711,304,0,1105543,55,4832,4583, ,2,9,0,1105543,12,252,249
2025-08-13,3711,190,1,1105543,148,4873,4832, ,1,15,0,1105543,3,240,252
2025-08-14,3711,96,1,1105728,40,4928,4873, ,0,3,1,1105728,1,237,240
2025-08-15,3711,67,4,1105728,77,4914,4928, ,1,5,0,1105728,1,233,237
2025-08-18,3711,168,0,1105728,184,4898,4914, ,0,0,28,1105728,9,214,233
2025-08-19,3711,156,0,1105728,32,5022,4898, ,0,11,0,1105728,2,205,214
2025-08-20,3711,250,7,1105728,53,5212,5022, ,0,31,0,1105728,47,221,205
2025-08-21,3711,213,1,1105728,44,5380,5212, ,0,13,0,1105728,15,223,221
2025-08-22,3711,31,0,1105728,74,5337,5380, ,2,5,15,1105728,1,204,223
2025-08-25,3711,51,10,1105728,488,4890,5337, ,0,11,0,1105728,22,215,204
2025-08-26,3711,22,1,1105728,126,4785,4890, ,0,12,0,1105728,4,207,215
2025-08-27,3711,59,0,1105728,184,4660,4785, ,0,8,0,1105728,3,202,207
2025-08-28,3711,215,1,1105728,26,4848,4660, ,2,10,0,1105728,3,195,202
2025-08-29,3711,300,2,1105728,486,4660,4848, ,6,2,10,1105728,33,216,195
2025-09-01,3711,348,1,1105728,679,4328,4660, ,6,3,0,1105728,34,247,216
2025-09-02,3711,504,0,1105728,286,4546,4328, ,7,8,2,1105728,25,262,247
2025-09-03,3711,144,0,1105728,73,4617,4546, ,0,9,0,1105728,2,255,262
2025-09-04,3711,227,0,1105728,297,4547,4617, ,0,8,0,1105728,1,248,255
2025-09-05,3711,103,0,1105728,141,4509,4547, ,1,0,25,1105728,5,228,248
2025-09-08,3711,5881,6,1105728,845,9539,4509, ,8,12,1,1105728,175,390,228
2025-09-09,3711,2966,3,1105728,5005,7497,9539, ,2,72,0,1105728,24,342,390
2025-09-10,3711,1586,1,1105728,953,8129,7497, ,8,3,0,1105728,29,368,342
2025-09-11,3711,679,6,1105728,1463,7339,8129, ,2,13,1,1105728,4,358,368
2025-09-12,3711,394,20,1107449,459,7254,7339, ,0,15,0,1107449,12,355,358
2025-09-15,3711,111,0,1107449,262,7103,7254, ,0,9,11,1107449,41,376,355
2025-09-16,3711,956,0,1107449,728,7331,7103, ,1,39,0,1107449,28,365,376
2025-09-17,3711,103,1,1107449,385,7048,7331, ,0,4,0,1107449,5,366,365
2025-09-18,3711,269,122,1107449,801,6394,7048, ,0,6,0,1107449,11,371,366
2025-09-19,3711,177,1,1107449,239,6331,6394, ,0,8,0,1107449,11,374,371
2025-09-22,3711,1064,0,1107449,459,6936,6331, ,1,11,0,1107449,14,377,374
2025-09-23,3711,459,4,1107449,1288,6103,6936, ,2,8,0,1107449,12,381,377
